,Unnamed: 0,Original Label,ANGER,LOVE,SADNESS,SURPRISE,JOY,FEAR,Predicted Label
402,402,fear,0.136,0.136,0.146,0.136,0.136,0.136,sadness
403,403,anger,0.246,0.246,0.266,0.246,0.246,0.246,sadness
404,404,sadness,0.111,0.111,0.118,0.111,0.111,0.111,sadness
405,405,anger,0.502,0.502,0.544,0.502,0.502,0.502,sadness
406,406,joy,0.23,0.23,0.244,0.23,0.23,0.23,sadness
407,407,fear,0,0,0,0,0,0,not found
408,408,surprise,0.25,0.25,0.267,0.25,0.25,0.25,sadness
409,409,love,0.353,0.353,0.383,0.353,0.353,0.353,sadness
410,410,sadness,0.286,0.286,0.308,0.286,0.286,0.286,sadness
411,411,sadness,0.374,0.374,0.407,0.374,0.374,0.374,sadness
412,412,joy,0.154,0.154,0.167,0.154,0.154,0.154,sadness
413,413,surprise,0.241,0.241,0.259,0.241,0.241,0.241,sadness
414,414,love,0.309,0.309,0.329,0.309,0.309,0.309,sadness
415,415,sadness,0.23,0.23,0.246,0.23,0.23,0.23,sadness
416,416,sadness,0.202,0.202,0.217,0.202,0.202,0.202,sadness
417,417,joy,0.226,0.226,0.243,0.226,0.226,0.226,sadness
418,418,fear,0.25,0.25,0.267,0.25,0.25,0.25,sadness
419,419,joy,0.198,0.198,0.215,0.198,0.198,0.198,sadness
420,420,joy,0.273,0.273,0.293,0.273,0.273,0.273,sadness
421,421,joy,0.449,0.449,0.486,0.449,0.449,0.449,sadness
422,422,love,0.25,0.25,0.267,0.25,0.25,0.25,sadness
423,423,fear,0.25,0.25,0.267,0.25,0.25,0.25,sadness
424,424,sadness,0.281,0.281,0.303,0.281,0.281,0.281,sadness
425,425,sadness,0.641,0.641,0.69,0.641,0.641,0.641,sadness
426,426,fear,0.272,0.272,0.292,0.272,0.272,0.272,sadness
427,427,love,0.339,0.339,0.364,0.339,0.339,0.339,sadness
428,428,joy,0.833,0.833,0.909,0.833,0.833,0.833,sadness
429,429,sadness,0.415,0.415,0.45,0.415,0.415,0.415,sadness
430,430,joy,0.375,0.375,0.405,0.375,0.375,0.375,sadness
431,431,sadness,0.424,0.424,0.456,0.424,0.424,0.424,sadness
432,432,joy,0.19,0.19,0.205,0.19,0.19,0.19,sadness
433,433,sadness,0.338,0.338,0.363,0.338,0.338,0.338,sadness
434,434,joy,0.175,0.175,0.188,0.175,0.175,0.175,sadness
435,435,sadness,0.257,0.257,0.275,0.257,0.257,0.257,sadness
436,436,joy,0.114,0.114,0.121,0.114,0.114,0.114,sadness
437,437,joy,0.304,0.304,0.329,0.304,0.304,0.304,sadness
438,438,anger,0.356,0.356,0.383,0.356,0.356,0.356,sadness
439,439,sadness,0.306,0.306,0.332,0.306,0.306,0.306,sadness
440,440,fear,0.154,0.154,0.164,0.154,0.154,0.154,sadness
441,441,sadness,0.216,0.216,0.232,0.216,0.216,0.216,sadness
442,442,sadness,0.301,0.301,0.323,0.301,0.301,0.301,sadness
443,443,anger,0.285,0.285,0.308,0.285,0.285,0.285,sadness
444,444,surprise,0.145,0.145,0.156,0.145,0.145,0.145,sadness
445,445,surprise,0.335,0.335,0.363,0.335,0.335,0.335,sadness
446,446,joy,0.258,0.258,0.276,0.258,0.258,0.258,sadness
447,447,surprise,0.308,0.308,0.333,0.308,0.308,0.308,sadness
448,448,fear,0,0,0,0,0,0,not found
449,449,love,0.358,0.327,0.317,0.296,0.327,0.327,anger
450,450,anger,0.534,0.534,0.58,0.534,0.534,0.534,sadness
451,451,joy,0.409,0.409,0.443,0.409,0.409,0.409,sadness
452,452,fear,0,0,0,0,0,0,not found
453,453,sadness,0.363,0.363,0.393,0.363,0.363,0.363,sadness
454,454,anger,0.275,0.275,0.295,0.275,0.275,0.275,sadness
455,455,sadness,0.47,0.47,0.455,0.423,0.47,0.47,anger
456,456,joy,0.279,0.279,0.3,0.279,0.279,0.279,sadness
457,457,fear,0.25,0.25,0.267,0.25,0.25,0.25,sadness
458,458,joy,0.335,0.335,0.363,0.335,0.335,0.335,sadness
459,459,joy,0.297,0.297,0.321,0.297,0.297,0.297,sadness
460,460,joy,0.204,0.204,0.219,0.204,0.204,0.204,sadness
461,461,joy,0.258,0.258,0.276,0.258,0.258,0.258,sadness
462,462,surprise,0.276,0.276,0.297,0.276,0.276,0.276,sadness
463,463,anger,0,0,0,0,0,0,not found
464,464,sadness,0.286,0.286,0.308,0.286,0.286,0.286,sadness
465,465,joy,0.393,0.393,0.427,0.393,0.393,0.393,sadness
466,466,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
467,467,anger,0.234,0.234,0.253,0.234,0.234,0.234,sadness
468,468,love,0.216,0.216,0.232,0.216,0.216,0.216,sadness
469,469,sadness,0.408,0.408,0.443,0.408,0.408,0.408,sadness
470,470,love,0.724,0.724,0.788,0.724,0.724,0.724,sadness
471,471,anger,0.322,0.343,0.325,0.302,0.322,0.322,love
472,472,love,0.249,0.249,0.269,0.249,0.249,0.249,sadness
473,473,love,0.553,0.517,0.52,0.481,0.517,0.517,anger
474,474,joy,0.288,0.288,0.31,0.288,0.288,0.288,sadness
475,475,joy,0.251,0.251,0.268,0.251,0.251,0.251,sadness
476,476,sadness,0.273,0.273,0.298,0.273,0.273,0.273,sadness
477,477,joy,0.266,0.266,0.287,0.266,0.266,0.266,sadness
478,478,sadness,0.222,0.222,0.235,0.222,0.222,0.222,sadness
479,479,joy,0.396,0.396,0.427,0.396,0.396,0.396,sadness
480,480,anger,0.257,0.257,0.275,0.257,0.257,0.257,sadness
481,481,joy,0.175,0.175,0.188,0.175,0.175,0.175,sadness
482,482,fear,0.268,0.268,0.29,0.268,0.268,0.268,sadness
483,483,sadness,0.196,0.196,0.21,0.196,0.196,0.196,sadness
484,484,joy,0,0,0,0,0,0,not found
485,485,sadness,0.433,0.433,0.467,0.433,0.433,0.433,sadness
486,486,surprise,0.258,0.258,0.276,0.258,0.258,0.258,sadness
487,487,joy,0.247,0.247,0.267,0.247,0.247,0.247,sadness
488,488,joy,0.336,0.336,0.363,0.336,0.336,0.336,sadness
489,489,love,0.239,0.239,0.257,0.239,0.239,0.239,sadness
490,490,joy,0.286,0.286,0.308,0.286,0.286,0.286,sadness
491,491,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
492,492,anger,0.297,0.297,0.321,0.297,0.297,0.297,sadness
493,493,joy,0.223,0.223,0.241,0.223,0.223,0.223,sadness
494,494,sadness,0.419,0.419,0.451,0.419,0.419,0.419,sadness
495,495,sadness,0.281,0.281,0.303,0.281,0.281,0.281,sadness
496,496,sadness,0.321,0.321,0.348,0.321,0.321,0.321,sadness
497,497,joy,0.288,0.288,0.311,0.288,0.288,0.288,sadness
498,498,joy,0.215,0.215,0.23,0.215,0.215,0.215,sadness
499,499,joy,0.281,0.281,0.303,0.281,0.281,0.281,sadness
500,500,sadness,0.192,0.192,0.208,0.192,0.192,0.192,sadness
501,501,sadness,0.338,0.338,0.37,0.338,0.338,0.338,sadness
502,502,anger,0.286,0.286,0.308,0.286,0.286,0.286,sadness
503,503,anger,0.25,0.25,0.267,0.25,0.25,0.25,sadness
504,504,joy,0.289,0.289,0.314,0.289,0.289,0.289,sadness
505,505,sadness,0.298,0.298,0.322,0.298,0.298,0.298,sadness
506,506,surprise,0.25,0.25,0.267,0.25,0.25,0.25,sadness
507,507,joy,0.454,0.454,0.493,0.454,0.454,0.454,sadness
508,508,joy,0.2,0.2,0.215,0.2,0.2,0.2,sadness
509,509,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
510,510,anger,0.375,0.375,0.406,0.375,0.375,0.375,sadness
511,511,joy,0.364,0.364,0.395,0.364,0.364,0.364,sadness
512,512,anger,0.386,0.386,0.419,0.386,0.386,0.386,sadness
513,513,joy,0.539,0.539,0.585,0.539,0.539,0.539,sadness
514,514,joy,0.198,0.198,0.213,0.198,0.198,0.198,sadness
515,515,love,0.173,0.173,0.185,0.173,0.173,0.173,sadness
516,516,anger,0.393,0.393,0.427,0.393,0.393,0.393,sadness
517,517,joy,0.857,1,0.769,0.714,0.857,0.857,love
518,518,joy,0.175,0.175,0.188,0.175,0.175,0.175,sadness
519,519,joy,0.251,0.251,0.269,0.251,0.251,0.251,sadness
520,520,joy,0.319,0.319,0.344,0.319,0.319,0.319,sadness
521,521,joy,0.44,0.44,0.476,0.44,0.44,0.44,sadness
522,522,joy,0.288,0.288,0.311,0.288,0.288,0.288,sadness
523,523,joy,0.269,0.269,0.288,0.269,0.269,0.269,sadness
524,524,fear,0.25,0.25,0.267,0.25,0.25,0.25,sadness
525,525,joy,0.317,0.317,0.344,0.317,0.317,0.317,sadness
526,526,fear,0.368,0.368,0.398,0.368,0.368,0.368,sadness
527,527,sadness,0.258,0.258,0.278,0.258,0.258,0.258,sadness
528,528,anger,0.36,0.36,0.386,0.36,0.36,0.36,sadness
529,529,anger,0.353,0.353,0.382,0.353,0.353,0.353,sadness
530,530,sadness,0.196,0.196,0.21,0.196,0.196,0.196,sadness
531,531,love,0.237,0.237,0.256,0.237,0.237,0.237,sadness
532,532,sadness,0.125,0.125,0.133,0.125,0.125,0.125,sadness
533,533,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
534,534,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
535,535,surprise,0.287,0.287,0.309,0.287,0.287,0.287,sadness
536,536,fear,0.25,0.25,0.267,0.25,0.25,0.25,sadness
537,537,sadness,0.3,0.3,0.324,0.3,0.3,0.3,sadness
538,538,sadness,0.223,0.223,0.239,0.223,0.223,0.223,sadness
539,539,joy,0.436,0.484,0.419,0.388,0.436,0.436,love
540,540,fear,0.202,0.202,0.217,0.202,0.202,0.202,sadness
541,541,joy,0.289,0.289,0.312,0.289,0.289,0.289,sadness
542,542,sadness,0.29,0.29,0.312,0.29,0.29,0.29,sadness
543,543,sadness,0.256,0.256,0.276,0.256,0.256,0.256,sadness
544,544,anger,0.25,0.25,0.267,0.25,0.25,0.25,sadness
545,545,sadness,0,0,0,0,0,0,not found
546,546,anger,0.133,0.133,0.143,0.133,0.133,0.133,sadness
547,547,anger,0.202,0.202,0.217,0.202,0.202,0.202,sadness
548,548,love,0.325,0.325,0.352,0.325,0.325,0.325,sadness
549,549,joy,0.345,0.345,0.373,0.345,0.345,0.345,sadness
550,550,joy,0.276,0.276,0.297,0.276,0.276,0.276,sadness
551,551,sadness,0.286,0.286,0.308,0.286,0.286,0.286,sadness
552,552,joy,0.393,0.393,0.427,0.393,0.393,0.393,sadness
553,553,joy,0.266,0.266,0.287,0.266,0.266,0.266,sadness
554,554,joy,0.352,0.352,0.38,0.352,0.352,0.352,sadness
555,555,love,0.295,0.295,0.318,0.295,0.295,0.295,sadness
556,556,love,0.382,0.382,0.422,0.382,0.382,0.382,sadness
557,557,love,0.224,0.224,0.24,0.224,0.224,0.224,sadness
558,558,joy,0.441,0.441,0.476,0.441,0.441,0.441,sadness
559,559,surprise,0.312,0.312,0.339,0.312,0.312,0.312,sadness
560,560,fear,0.315,0.315,0.339,0.315,0.315,0.315,sadness
561,561,sadness,0.259,0.259,0.278,0.259,0.259,0.259,sadness
562,562,anger,0.395,0.395,0.426,0.395,0.395,0.395,sadness
563,563,sadness,0.279,0.279,0.3,0.279,0.279,0.279,sadness
564,564,fear,0.167,0.167,0.179,0.167,0.167,0.167,sadness
565,565,joy,0.237,0.237,0.257,0.237,0.237,0.237,sadness
566,566,anger,0.143,0.143,0.154,0.143,0.143,0.143,sadness
567,567,joy,0.286,0.286,0.308,0.286,0.286,0.286,sadness
568,568,joy,0.262,0.262,0.28,0.262,0.262,0.262,sadness
569,569,sadness,0.183,0.183,0.195,0.183,0.183,0.183,sadness
570,570,joy,0.297,0.297,0.321,0.297,0.297,0.297,sadness
571,571,fear,0.296,0.296,0.321,0.296,0.296,0.296,sadness
572,572,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
573,573,anger,0.587,0.587,0.55,0.51,0.587,0.587,anger
574,574,sadness,0.274,0.274,0.295,0.274,0.274,0.274,sadness
575,575,anger,0.235,0.235,0.25,0.235,0.235,0.235,sadness
576,576,joy,0.384,0.384,0.416,0.384,0.384,0.384,sadness
577,577,love,0.303,0.303,0.326,0.303,0.303,0.303,sadness
578,578,love,0.361,0.361,0.389,0.361,0.361,0.361,sadness
579,579,sadness,0.251,0.251,0.272,0.251,0.251,0.251,sadness
580,580,fear,0.286,0.286,0.308,0.286,0.286,0.286,sadness
581,581,sadness,0.301,0.301,0.323,0.301,0.301,0.301,sadness
582,582,sadness,0.166,0.166,0.178,0.166,0.166,0.166,sadness
583,583,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
584,584,fear,0,0,0,0,0,0,not found
585,585,sadness,0.833,0.833,0.909,0.833,0.833,0.833,sadness
586,586,anger,0.505,0.505,0.548,0.505,0.505,0.505,sadness
587,587,joy,0.267,0.267,0.286,0.267,0.267,0.267,sadness
588,588,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
589,589,sadness,0.111,0.111,0.118,0.111,0.111,0.111,sadness
590,590,fear,0.234,0.234,0.252,0.234,0.234,0.234,sadness
591,591,fear,0.276,0.276,0.299,0.276,0.276,0.276,sadness
592,592,anger,0.316,0.316,0.339,0.316,0.316,0.316,sadness
593,593,anger,0,0,0,0,0,0,not found
594,594,sadness,0,0,0,0,0,0,not found
595,595,sadness,0,0,0,0,0,0,not found
596,596,anger,0.312,0.312,0.334,0.312,0.312,0.312,sadness
597,597,anger,0.3,0.3,0.325,0.3,0.3,0.3,sadness
598,598,joy,0,0,0,0,0,0,not found
599,599,fear,0.25,0.25,0.267,0.25,0.25,0.25,sadness
600,600,sadness,0.187,0.187,0.201,0.187,0.187,0.187,sadness
601,601,sadness,0.16,0.16,0.174,0.16,0.16,0.16,sadness
602,602,fear,0.305,0.305,0.305,0.284,0.305,0.305,anger
603,603,joy,0.246,0.246,0.265,0.246,0.246,0.246,sadness
604,604,fear,0.306,0.306,0.331,0.306,0.306,0.306,sadness
605,605,sadness,0.286,0.286,0.308,0.286,0.286,0.286,sadness
606,606,sadness,0.357,0.357,0.393,0.357,0.357,0.357,sadness
607,607,joy,0.293,0.293,0.317,0.293,0.293,0.293,sadness
608,608,sadness,0.261,0.261,0.279,0.261,0.261,0.261,sadness
609,609,anger,0.404,0.404,0.44,0.404,0.404,0.404,sadness
610,610,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
611,611,love,0.23,0.23,0.246,0.23,0.23,0.23,sadness
612,612,surprise,0.833,0.833,0.909,0.833,0.833,0.833,sadness
613,613,joy,0.254,0.254,0.273,0.254,0.254,0.254,sadness
614,614,joy,0.292,0.292,0.316,0.292,0.292,0.292,sadness
615,615,joy,0.198,0.198,0.214,0.198,0.198,0.198,sadness
616,616,joy,0.281,0.281,0.303,0.281,0.281,0.281,sadness
617,617,joy,0.186,0.186,0.199,0.186,0.186,0.186,sadness
618,618,sadness,0.269,0.269,0.289,0.269,0.269,0.269,sadness
619,619,sadness,0.583,0.583,0.636,0.583,0.583,0.583,sadness
620,620,love,0.262,0.262,0.282,0.262,0.262,0.262,sadness
621,621,fear,0.184,0.184,0.198,0.184,0.184,0.184,sadness
622,622,anger,0.282,0.282,0.303,0.282,0.282,0.282,sadness
623,623,joy,0.246,0.246,0.266,0.246,0.246,0.246,sadness
624,624,love,0.242,0.242,0.261,0.242,0.242,0.242,sadness
625,625,joy,0.433,0.433,0.467,0.433,0.433,0.433,sadness
626,626,joy,0.292,0.292,0.315,0.292,0.292,0.292,sadness
627,627,fear,0.315,0.315,0.338,0.315,0.315,0.315,sadness
628,628,anger,0.529,0.529,0.49,0.457,0.529,0.529,anger
629,629,fear,0.833,0.833,0.909,0.833,0.833,0.833,sadness
630,630,sadness,0.184,0.184,0.197,0.184,0.184,0.184,sadness
631,631,anger,0.34,0.34,0.367,0.34,0.34,0.34,sadness
632,632,anger,0.235,0.235,0.25,0.235,0.235,0.235,sadness
633,633,anger,0.192,0.192,0.205,0.192,0.192,0.192,sadness
634,634,fear,0.288,0.288,0.311,0.288,0.288,0.288,sadness
635,635,joy,0.462,0.462,0.5,0.462,0.462,0.462,sadness
636,636,love,0.25,0.25,0.267,0.25,0.25,0.25,sadness
637,637,anger,0.292,0.292,0.315,0.292,0.292,0.292,sadness
638,638,fear,0.533,0.533,0.571,0.533,0.533,0.533,sadness
639,639,anger,0.178,0.178,0.19,0.178,0.178,0.178,sadness
640,640,joy,0,0,0,0,0,0,not found
641,641,fear,0.418,0.418,0.451,0.418,0.418,0.418,sadness
642,642,sadness,0,0,0,0,0,0,not found
643,643,sadness,0.196,0.196,0.21,0.196,0.196,0.196,sadness
644,644,anger,0.271,0.271,0.291,0.271,0.271,0.271,sadness
645,645,joy,0.276,0.276,0.295,0.276,0.276,0.276,sadness
646,646,anger,0.268,0.268,0.287,0.268,0.268,0.268,sadness
647,647,fear,0.211,0.211,0.225,0.211,0.211,0.211,sadness
648,648,fear,0.533,0.533,0.571,0.533,0.533,0.533,sadness
649,649,surprise,0.243,0.243,0.258,0.243,0.243,0.243,sadness
650,650,sadness,0.306,0.306,0.337,0.306,0.306,0.306,sadness
651,651,joy,0.268,0.268,0.287,0.268,0.268,0.268,sadness
652,652,joy,0.331,0.355,0.329,0.307,0.331,0.331,love
653,653,joy,0.222,0.222,0.235,0.222,0.222,0.222,sadness
654,654,love,0.273,0.273,0.293,0.273,0.273,0.273,sadness
655,655,sadness,0,0,0,0,0,0,not found
656,656,joy,0.294,0.294,0.317,0.294,0.294,0.294,sadness
657,657,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
658,658,anger,0.308,0.308,0.333,0.308,0.308,0.308,sadness
659,659,joy,0.34,0.34,0.368,0.34,0.34,0.34,sadness
660,660,joy,0.286,0.286,0.308,0.286,0.286,0.286,sadness
661,661,fear,0.359,0.359,0.39,0.359,0.359,0.359,sadness
662,662,fear,0.422,0.422,0.459,0.422,0.422,0.422,sadness
663,663,joy,0.279,0.279,0.3,0.279,0.279,0.279,sadness
664,664,fear,0.196,0.196,0.21,0.196,0.196,0.196,sadness
665,665,anger,0.297,0.297,0.321,0.297,0.297,0.297,sadness
666,666,anger,0.184,0.184,0.196,0.184,0.184,0.184,sadness
667,667,anger,0.483,0.483,0.521,0.483,0.483,0.483,sadness
668,668,joy,0.3,0.3,0.325,0.3,0.3,0.3,sadness
669,669,sadness,0.296,0.296,0.342,0.296,0.296,0.296,sadness
670,670,joy,0.308,0.308,0.333,0.308,0.308,0.308,sadness
671,671,joy,0.267,0.267,0.286,0.267,0.267,0.267,sadness
672,672,joy,0.309,0.309,0.335,0.309,0.309,0.309,sadness
673,673,anger,0.647,0.694,0.648,0.599,0.647,0.647,love
674,674,fear,0,0,0,0,0,0,not found
675,675,anger,0.248,0.248,0.267,0.248,0.248,0.248,sadness
676,676,joy,0.462,0.462,0.501,0.462,0.462,0.462,sadness
677,677,sadness,0.268,0.268,0.287,0.268,0.268,0.268,sadness
678,678,joy,0.271,0.271,0.29,0.271,0.271,0.271,sadness
679,679,fear,0.405,0.405,0.438,0.405,0.405,0.405,sadness
680,680,joy,0.23,0.23,0.248,0.23,0.23,0.23,sadness
681,681,sadness,0,0,0,0,0,0,not found
682,682,anger,0.25,0.25,0.267,0.25,0.25,0.25,sadness
683,683,sadness,0.188,0.188,0.2,0.188,0.188,0.188,sadness
684,684,sadness,0.441,0.441,0.476,0.441,0.441,0.441,sadness
685,685,joy,0.241,0.241,0.258,0.241,0.241,0.241,sadness
686,686,joy,0.335,0.335,0.363,0.335,0.335,0.335,sadness
687,687,sadness,0.26,0.26,0.278,0.26,0.26,0.26,sadness
688,688,love,0.286,0.286,0.308,0.286,0.286,0.286,sadness
689,689,joy,0.462,0.462,0.5,0.462,0.462,0.462,sadness
690,690,sadness,0.3,0.3,0.323,0.3,0.3,0.3,sadness
691,691,anger,0,0,0,0,0,0,not found
692,692,love,0.278,0.278,0.302,0.278,0.278,0.278,sadness
693,693,sadness,0.18,0.18,0.192,0.18,0.18,0.18,sadness
694,694,joy,0.267,0.267,0.287,0.267,0.267,0.267,sadness
695,695,joy,0.455,0.455,0.493,0.455,0.455,0.455,sadness
696,696,fear,0.333,0.333,0.364,0.333,0.333,0.333,sadness
697,697,anger,0.154,0.154,0.167,0.154,0.154,0.154,sadness
698,698,joy,0.133,0.133,0.143,0.133,0.133,0.133,sadness
699,699,joy,0.258,0.258,0.28,0.258,0.258,0.258,sadness
700,700,love,0.293,0.293,0.317,0.293,0.293,0.293,sadness
701,701,surprise,0.25,0.25,0.267,0.25,0.25,0.25,sadness
702,702,fear,0.246,0.246,0.266,0.246,0.246,0.246,sadness
703,703,fear,0.387,0.387,0.413,0.387,0.387,0.387,sadness
704,704,anger,0.173,0.173,0.185,0.173,0.173,0.173,sadness
705,705,anger,0.229,0.229,0.245,0.229,0.229,0.229,sadness
706,706,love,0.25,0.25,0.267,0.25,0.25,0.25,sadness
707,707,sadness,0,0,0,0,0,0,not found
708,708,sadness,0.184,0.184,0.196,0.184,0.184,0.184,sadness
709,709,joy,0.308,0.308,0.333,0.308,0.308,0.308,sadness
710,710,love,0.22,0.22,0.236,0.22,0.22,0.22,sadness
711,711,anger,0.332,0.332,0.358,0.332,0.332,0.332,sadness
712,712,joy,0.319,0.319,0.344,0.319,0.319,0.319,sadness
713,713,anger,0.279,0.279,0.3,0.279,0.279,0.279,sadness
714,714,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
715,715,joy,0.321,0.321,0.343,0.321,0.321,0.321,sadness
716,716,joy,0.348,0.348,0.375,0.348,0.348,0.348,sadness
717,717,fear,0.154,0.154,0.167,0.154,0.154,0.154,sadness
718,718,fear,0.268,0.268,0.287,0.268,0.268,0.268,sadness
719,719,love,0.188,0.188,0.2,0.188,0.188,0.188,sadness
720,720,sadness,0.29,0.29,0.316,0.29,0.29,0.29,sadness
721,721,love,0.333,0.333,0.364,0.333,0.333,0.333,sadness
722,722,joy,0.226,0.226,0.243,0.226,0.226,0.226,sadness
723,723,joy,0.239,0.239,0.258,0.239,0.239,0.239,sadness
724,724,sadness,0.264,0.264,0.283,0.264,0.264,0.264,sadness
725,725,sadness,0.451,0.451,0.487,0.451,0.451,0.451,sadness
726,726,anger,0.285,0.285,0.309,0.285,0.285,0.285,sadness
727,727,anger,0,0,0,0,0,0,not found
728,728,anger,0.367,0.367,0.391,0.367,0.367,0.367,sadness
729,729,anger,0.179,0.179,0.191,0.179,0.179,0.179,sadness
730,730,sadness,0.333,0.333,0.36,0.333,0.333,0.333,sadness
731,731,joy,0.534,0.534,0.58,0.534,0.534,0.534,sadness
732,732,sadness,0.43,0.43,0.466,0.43,0.43,0.43,sadness
733,733,joy,0.308,0.308,0.333,0.308,0.308,0.308,sadness
734,734,fear,0.195,0.195,0.208,0.195,0.195,0.195,sadness
735,735,sadness,0.271,0.271,0.291,0.271,0.271,0.271,sadness
736,736,joy,0.322,0.322,0.328,0.305,0.322,0.339,fear
737,737,sadness,0.75,0.75,0.818,0.75,0.75,0.75,sadness
738,738,joy,0.133,0.133,0.143,0.133,0.133,0.133,sadness
739,739,surprise,0.237,0.237,0.256,0.237,0.237,0.237,sadness
740,740,fear,0.25,0.25,0.267,0.25,0.25,0.25,sadness
741,741,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
742,742,joy,0.468,0.468,0.508,0.468,0.468,0.468,sadness
743,743,fear,0.25,0.25,0.267,0.25,0.25,0.25,sadness
744,744,fear,0.25,0.25,0.267,0.25,0.25,0.25,sadness
745,745,sadness,0.139,0.139,0.15,0.139,0.139,0.139,sadness
746,746,sadness,0.321,0.321,0.348,0.321,0.321,0.321,sadness
747,747,anger,0.418,0.418,0.452,0.418,0.418,0.418,sadness
748,748,sadness,0,0,0,0,0,0,not found
749,749,love,0.234,0.234,0.254,0.234,0.234,0.234,sadness
750,750,joy,0.463,0.463,0.503,0.463,0.463,0.463,sadness
751,751,surprise,0.197,0.197,0.212,0.197,0.197,0.197,sadness
752,752,joy,0.199,0.199,0.211,0.199,0.199,0.199,sadness
753,753,surprise,0.322,0.322,0.349,0.322,0.322,0.322,sadness
754,754,joy,0.205,0.205,0.22,0.205,0.205,0.205,sadness
755,755,fear,0.435,0.435,0.47,0.435,0.435,0.435,sadness
756,756,joy,0.455,0.455,0.497,0.455,0.455,0.455,sadness
757,757,joy,0.234,0.234,0.252,0.234,0.234,0.234,sadness
758,758,joy,0.402,0.402,0.437,0.402,0.402,0.402,sadness
759,759,joy,0.349,0.349,0.379,0.349,0.349,0.349,sadness
760,760,surprise,0.324,0.324,0.349,0.324,0.324,0.324,sadness
761,761,love,0.256,0.256,0.273,0.256,0.256,0.256,sadness
762,762,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
763,763,love,0.252,0.252,0.273,0.252,0.252,0.252,sadness
764,764,joy,0,0,0,0,0,0,not found
765,765,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
766,766,joy,0.214,0.214,0.229,0.214,0.214,0.214,sadness
767,767,joy,0.247,0.247,0.266,0.247,0.247,0.247,sadness
768,768,sadness,0.31,0.31,0.336,0.31,0.31,0.31,sadness
769,769,joy,0.342,0.342,0.371,0.342,0.342,0.342,sadness
770,770,joy,0.308,0.308,0.333,0.308,0.308,0.308,sadness
771,771,joy,0.214,0.214,0.229,0.214,0.214,0.214,sadness
772,772,joy,0.223,0.223,0.24,0.223,0.223,0.223,sadness
773,773,fear,0.25,0.25,0.267,0.25,0.25,0.25,sadness
774,774,fear,0.417,0.417,0.455,0.417,0.417,0.417,sadness
775,775,fear,0.333,0.333,0.359,0.333,0.333,0.333,sadness
776,776,fear,0.254,0.254,0.273,0.254,0.254,0.254,sadness
777,777,anger,0.451,0.451,0.487,0.451,0.451,0.451,sadness
778,778,love,0.335,0.335,0.366,0.335,0.335,0.335,sadness
779,779,sadness,0.308,0.308,0.333,0.308,0.308,0.308,sadness
780,780,joy,0.464,0.464,0.448,0.417,0.464,0.512,fear
781,781,joy,0.196,0.196,0.21,0.196,0.196,0.196,sadness
782,782,sadness,0.462,0.462,0.5,0.462,0.462,0.462,sadness
783,783,sadness,0.226,0.226,0.243,0.226,0.226,0.226,sadness
784,784,sadness,0.315,0.315,0.343,0.315,0.315,0.315,sadness
785,785,sadness,0.369,0.369,0.397,0.369,0.369,0.369,sadness
786,786,joy,0.619,0.619,0.665,0.619,0.619,0.619,sadness
787,787,sadness,0.296,0.296,0.321,0.296,0.296,0.296,sadness
788,788,sadness,0.517,0.517,0.59,0.517,0.517,0.517,sadness
789,789,fear,0.312,0.312,0.333,0.312,0.312,0.312,sadness
790,790,joy,0.429,0.429,0.462,0.429,0.429,0.429,sadness
791,791,anger,0.267,0.267,0.287,0.267,0.267,0.267,sadness
792,792,joy,0.205,0.205,0.219,0.205,0.205,0.205,sadness
793,793,joy,0.263,0.263,0.285,0.263,0.263,0.263,sadness
794,794,fear,0.243,0.243,0.258,0.243,0.243,0.243,sadness
795,795,anger,0.25,0.25,0.267,0.25,0.25,0.25,sadness
796,796,joy,0.403,0.403,0.436,0.403,0.403,0.403,sadness
797,797,anger,0.412,0.412,0.447,0.412,0.412,0.412,sadness
798,798,anger,0.25,0.25,0.267,0.25,0.25,0.25,sadness
799,799,anger,0.289,0.289,0.313,0.289,0.289,0.289,sadness
800,800,anger,0.385,0.385,0.417,0.385,0.385,0.385,sadness
801,801,anger,0.251,0.251,0.27,0.251,0.251,0.251,sadness
802,802,joy,0.25,0.25,0.268,0.25,0.25,0.25,sadness
803,803,fear,0,0,0,0,0,0,not found
804,804,sadness,0.279,0.279,0.3,0.279,0.279,0.279,sadness
805,805,love,0.301,0.301,0.325,0.301,0.301,0.301,sadness
